stopId+,stopName,stopLat+,stopLon+
11477,La Mesa Bl & Glen St,32.76985667,-117.0102692
11479,Navajo Rd & Hwy 125 Off Ramp,32.80297431,-117.0069525
11480,La Mesa Bl & Grossmont Bl,32.77374355,-117.0048112
11481,Navajo Rd & Medford St,32.80242877,-117.0031272
11495,La Jolla Bl & Arenas St,32.83520887,-117.2777474
11497,La Jolla Bl & Rosemont St,32.82762324,-117.2770436
11498,La Jolla Bl & Nautilus St,32.83203155,-117.2767564
11499,La Jolla Bl & Winamar Av,32.82556506,-117.276655
11500,La Jolla Bl & Via Del Norte,32.82332907,-117.2755026
11501,La Jolla Bl & Mira Monte,32.8216693,-117.2744676
11503,La Jolla Bl & Bird Rock Av,32.81581453,-117.2708613
11504,La Jolla Bl & Sea Ridge Dr,32.8093541,-117.2646903
11505,Mission Bl & Sapphire St,32.8079574,-117.2590437
11506,Mission Bl & Beryl St,32.80321154,-117.2575899
11507,Mission Bl & Chalcedony St,32.80135272,-117.2570153
11508,Mission Bl & Diamond St,32.7995019,-117.2564702
11509,Mission Bl & Hornblend St,32.79582547,-117.2553218
11511,Mission Bl & Wavecrest Ct,32.79042363,-117.2537502
11512,Mission Bl & San Rafael Pl,32.7872092,-117.2535835
11514,La Jolla Shores Dr & Paseo Dorado,32.85265749,-117.253913
11516,Mission Bl & San Jose Pl,32.78481177,-117.2529932
11517,La Jolla Shores Dr & Vallecitos Ct,32.85580325,-117.2537372
11518,La Jolla Shores Dr & Calle Frescota,32.85750275,-117.2536264
11525,Catalina Bl & Pio Pico St,32.7147535,-117.2476671
11527,Catalina Bl & Warner St,32.71651362,-117.247196
11528,La Jolla Shores Dr & Discovery Way,32.86950299,-117.2485228
11531,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,32.68459339,-117.2446607
11533,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,32.68287046,-117.2442708
11534,Cabrillo Memorial Hwy & Cabrillo Rd,32.67662297,-117.2432579
11537,N Torrey Pines Rd & Expedition Way,32.87164188,-117.2436844
11543,Ingraham St & Grand Av,32.79816391,-117.2404308
11545,Rosecrans St & Lawrence St,32.70964539,-117.2386169
11546,Rosecrans St & McCall St,32.71059553,-117.2383805
11547,Ingraham St & Fortuna Av,32.79245507,-117.238733
11548,Gilman Dr & Eucalyptus Grove Ln,32.87578135,-117.2392102
11549,Ingraham St & La Playa Av,32.78899729,-117.237718
11550,Ingraham St & Moorland Dr,32.78690052,-117.2369851
11551,Ingraham St & La Cima Dr,32.78292331,-117.236651
11552,Ingraham St & Riviera Dr,32.78005055,-117.2363748
11553,Ingraham St & La Mancha Dr,32.78494837,-117.2363841
11554,Gilman Dr & Villa La Jolla Dr,32.86435087,-117.2363753
11557,Rosecrans St & Carleton St,32.72343208,-117.2303468
11559,Plum St & Lowell St,32.73117718,-117.2296883
11560,Rosecrans St & Garrison St,32.72581744,-117.2283151
11564,Rosecrans St & Zola St,32.73725665,-117.2185851
11568,Rosecrans St & Goldsmith St,32.74146804,-117.2149955
11569,Regents Rd & Luna Av,32.83095569,-117.2159211
11570,Midway Dr & Fordham St,32.75114508,-117.2136573
11572,Genesee Av & Decoro St,32.86444297,-117.2128561
11573,Morena Bl & Asher St,32.77911913,-117.2077165
11575,Rosecrans St & Kurtz St,32.7527787,-117.2036246
11576,Genesee Av & April Ct,32.85036966,-117.204109
11577,Rosecrans St & Moore St,32.75433654,-117.2022754
11578,Morena Bl & Savannah St,32.77123921,-117.2020189
11579,Morena Bl & Naples St,32.77004326,-117.2017067
11580,Clairemont Dr & 3660,32.80747423,-117.2011511
11581,Clairemont Dr & Dalles Av,32.81521699,-117.2011306
11582,Genesee Av & Hwy 52 (Ramp),32.84488322,-117.2002367
11583,Morena Bl & W Morena Bl,32.76806148,-117.1995772
11584,Taylor St & Sunset St,32.75738275,-117.1982391
11588,Clairemont Dr & 3502,32.80433992,-117.1998513
11589,Pacific Hwy & Sports Arena Bl,32.74735154,-117.1981214
11590,Taylor St & Presidio Dr,32.7592311,-117.1966325
11591,Genesee Av & Appleton St,32.83735236,-117.1959262
11592,Genesee Av & Chateau Dr,32.8288286,-117.1934875
11593,Burgener Bl & Huxley St,32.79055292,-117.1923713
11595,Burgener Bl & Jellett St,32.78864772,-117.1917132
11603,Linda Vista Rd & Alcala Knolls Dr,32.77240474,-117.1774526
11606,Linda Vista Rd & Northrim Ct,32.77393766,-117.1753573
11607,Genesee Av & Marlesta Dr,32.80508023,-117.1754795
11608,Comstock St & Nye St,32.78910716,-117.1749342
11609,Comstock St & Lanston St,32.78745758,-117.1746305
11611,Comstock St & Langmuir St,32.78444365,-117.1737367
11612,N Harbor Dr & Ash St,32.72020653,-117.1732
11613,Hawk St & Fort Stockton Dr,32.75112549,-117.1723465
11615,Goldfinch St & Pennsylvania Av,32.74535218,-117.171434
11616,Goldfinch St & Bush St,32.74746879,-117.1714008
11617,Genesee Av & Park Mesa Wy,32.79777215,-117.1717742
11618,Linda Vista Rd & Morley Way,32.78485295,-117.1711932
11619,Reynard Wy & Arroyo Dr,32.73260234,-117.1698894
11620,Linda Vista Rd & Ulric St,32.78827812,-117.16928
11621,Reynard Wy & Otsego Dr,32.74225616,-117.1704877
11622,Ulric St & Tait St,32.78120942,-117.1695836
11623,Fashion Valley Rd & Hotel Circle N,32.76169329,-117.1694352
11630,Linda Vista Rd & Genesee Av,32.79184973,-117.1657801
11632,1st Av & E St,32.71454097,-117.1637197
11633,Front St & A St,32.71902144,-117.1647796
11636,1st Av & Juniper St,32.72943597,-117.1639837
11637,1st Av & Brookes Av,32.74341279,-117.163901
11638,N Harbor Dr & Grape St,32.72370462,-117.1732655
11639,2nd Av & Ash St,32.72013133,-117.162993
11640,2nd Av & Beech St,32.7210545,-117.1630384
11641,2nd Av & Fir St,32.72525162,-117.1630201
11642,4th Av & Date St,32.72320918,-117.1612008
11643,4th Av & Fir St,32.7252924,-117.1612224
11644,4th Av & Laurel St,32.73153127,-117.1612576
11645,4th Av & Spruce St,32.73884183,-117.1613235
11648,Linda Vista Rd & Korink Av (N),32.7968252,-117.1608626
11652,Frazee Rd & Friars Rd,32.77345546,-117.158503
11654,10th Av & C St,32.71692554,-117.155677
11656,10th Av & Broadway,32.7159774,-117.155664
11657,10th Av & Market St,32.71176685,-117.1556402
11659,Meadowlark Dr & Starling Dr,32.79352515,-117.1543821
11660,Convoy St & Engineer Rd,32.82701637,-117.1543063
11661,Mesa College Dr & Berger Av,32.80311559,-117.151633
11662,Kearny Villa Rd & I-805,32.80442559,-117.1502697
11663,Sigsbee St & Newton Av,32.70231296,-117.1491197
11664,Main St & Beardsley St,32.70021545,-117.1484189
11666,Park Bl & Zoo Dr,32.74041032,-117.1475766
11667,Main St & Cesar E Chavez Pkwy,32.69870532,-117.146393
11670,Park Bl & Polk Av,32.75256932,-117.1465003
11671,Park Bl & Howard Av,32.75383378,-117.1466325
11672,Park Bl & Monroe Av,32.75923852,-117.1463209
11673,Park Bl & Madison Av,32.76114592,-117.1463306
11675,Park Bl & University Av,32.74858136,-117.1464825
11678,Murray Ridge Rd & Harjoan Av,32.79393977,-117.1446306
11679,Main St & Evans St,32.69677991,-117.1434886
11680,Murray Ridge Rd & Al Ct,32.79756674,-117.1428808
11681,Main St & Sampson St,32.69559943,-117.1417799
11682,25th St & Imperial Av,32.70648888,-117.1402776
11684,25th St & Broadway,32.71611353,-117.140365
11687,Texas St & Camino Del Rio South,32.76768472,-117.1394809
11688,Texas St & Meade Av,32.75740396,-117.1389022
11692,30th St & El Cajon Bl,32.75555853,-117.1302477
11693,30th St & University Av,32.74863258,-117.1302078
11694,30th St & C St,32.71710835,-117.1296589
11696,30th St & Fir St,32.72563542,-117.130261
11697,30th St & Redwood St,32.73753465,-117.1293587
11698,Ruffin Rd & Ridgehaven Ct,32.81955481,-117.1267765
11699,Black Mountain Rd & Gold Coast Dr,32.9055515,-117.1242549
11700,Black Mountain Rd & Miramar College Drwy,32.90972302,-117.1243551
11701,Black Mountain Rd & Activity Rd,32.89727041,-117.1234559
11703,Black Mountain Rd & Carroll Center Rd,32.89900193,-117.1230724
11705,Ruffin Rd & Aero Dr,32.81077121,-117.1196913
11710,Business Park Av & Willow Creek Rd,32.9024949,-117.1117688
11712,Midvale Dr & Gateway Dr,32.72652426,-117.109453
11713,Ralene St & Midvale Dr,32.72858686,-117.109278
11714,National City Bl & W 3rd St,32.68025551,-117.1087323
11715,National City Bl & W 5th St,32.67858343,-117.1080856
11716,Ralene St & Juniper St,32.72983722,-117.1081229
11717,Gateway Dr & Crenshaw St,32.72488655,-117.1082112
11718,Pepper Dr & Tulip St (Azalea Community Park),32.73167207,-117.1078936
11719,Violet St & Pepper Dr,32.73262757,-117.1060558
11721,Santo Rd & Aero Rd,32.81046294,-117.1055921
11724,43rd St & National Av,32.696003,-117.1025992
11727,Fairmount Av & Dwight St,32.7441731,-117.1010262
11729,Fairmount Av & University Av,32.74978593,-117.1009698
11730,Highland Av & 14th St,32.6730955,-117.0968371
11732,La Cuenta Dr & Carbet Pl,32.8216811,-117.0974005
11733,Highland Av & 18th St,32.66978147,-117.0955412
11735,Fairmount Av & 47th St,32.72393024,-117.0938465
11737,47th St & T St,32.69828973,-117.0938123
11738,47th St & Hartley St,32.71025999,-117.0937318
11741,Carmel Mountain Rd & Cuca St,32.97006489,-117.0953098
11742,Highland Av & 30th St,32.65929354,-117.0914768
11743,4th Av & C St,32.6511244,-117.0883417
11744,Bernardo Center Dr & Maturin Dr,33.00621202,-117.0906146
11745,4th Av & D St,32.64723753,-117.0867973
11748,4th Av & Flower St,32.64548316,-117.0861115
11749,Euclid Av & La Paz Dr,32.69800489,-117.0851859
11750,Euclid Av & Guymon St,32.71255296,-117.0851449
11751,West Bernardo Dr & The Pointe,33.01583998,-117.0824792
11754,3rd Av & F St,32.64145645,-117.0800376
11755,Collwood Bl & Monroe Av,32.76000436,-117.0808781
11756,54th St & Pirotte Dr,32.7289662,-117.0803774
11759,54th St & Laurel St,32.73094605,-117.0798302
11760,54th St & Krenning St,32.73613024,-117.0797522
11761,54th St & Redwood St,32.73787296,-117.0797263
11763,Bayview Heights Dr & 1670,32.72316573,-117.0789116
11764,Bayview Heights Dr & Hudson Bay Ter,32.72555551,-117.075845
11765,Pyramid St & Kenwood St,32.71208389,-117.0739763
11766,Kelton Rd & Pyramid St,32.71385799,-117.0737783
11767,58th St & Mira Flores Dr,32.70031391,-117.0732909
11768,Pitta St & Market St,32.71033273,-117.072796
11769,3rd Av & L St,32.62079774,-117.0720001
11770,Bernardo Center Dr & Rancho Bernardo Rd,33.02424598,-117.0745067
11771,3rd Av & Naples St,32.61385413,-117.069253
11773,3rd Av & Oxford St,32.61056174,-117.067969
11775,Waring Rd & Galewood St,32.79465584,-117.0687775
11777,3rd Av & Palomar St,32.60710488,-117.0666153
11778,College Av & Soria Dr,32.76212247,-117.0670309
11779,3rd Av & Quintard St,32.60391383,-117.0653811
11780,College Av & Lance St,32.79258453,-117.0669588
11781,College Av & Adelaide Av,32.75747581,-117.0664576
11783,Beyer Wy & Palm Av,32.5840093,-117.0620613
11784,Picador Bl & Beyer Wy,32.58209041,-117.0617125
11785,College Av & Del Cerro Bl,32.78368158,-117.0620477
11786,Picador Bl & Caminito Quixote,32.57823512,-117.0586646
11788,Picador Bl & Cedar Glen Wy,32.57581062,-117.0557827
11789,Picador Bl & Del Sol Bl,32.57391028,-117.0542754
11791,College Av & College Grove Dr,32.74466111,-117.0549299
11793,Madera St & Ramon St,32.72385201,-117.0456519
11794,Lake Murray Bl & Connecticut Av,32.77565931,-117.0450722
11795,Massachusetts Av & San Miguel Av,32.73620431,-117.0429992
11796,Massachusetts Av & Central Av,32.73900515,-117.0429789
11797,Massachusetts Av & Westview Pl,32.74121523,-117.0429338
11798,Massachusetts Av & Madera St,32.72769544,-117.0429292
11800,Meadowbrook Dr & Knollwood Rd,32.70733707,-117.032652
11801,Meadowbrook Dr & Gribble St,32.70348892,-117.03096
11803,Meadowbrook Dr & Brookhaven Rd,32.69988446,-117.0298456
11804,Baltimore Dr & Parkway Dr,32.77555115,-117.0275354
11805,Skyline Dr & Mt Vernon St,32.73150437,-117.0270232
11806,Skyline Dr & Lincoln St,32.73868654,-117.0265272
11807,Skyline Dr & Sanford Dr,32.72040339,-117.0261255
11808,Cardiff St & Carlisle Dr,32.71870598,-117.0259415
11809,San Vicente St & Cardiff St,32.71228911,-117.0249324
11810,Jamacha Rd & Darby St,32.71702215,-117.0205231
11811,Lake Murray Bl & Jackson Dr,32.79352232,-117.0185111
11817,Lake Murray Bl & San Carlos Dr,32.79997705,-117.0129863
11818,Lake Murray Bl & Lynnhaven Ln,32.80128086,-117.0119302
11819,Grossmont Center Dr & Center Dr,32.78028243,-117.0101477
11820,Gillespie Dr & Jamacha Bl,32.70783808,-117.007436
11823,La Jolla Bl & Marine St,32.83725385,-117.2783996
11824,La Jolla Bl & Gravilla St,32.82877425,-117.2771188
11825,La Jolla Bl & Bonair St,32.8305149,-117.2766899
11826,La Jolla Bl & La Canada St,32.81975511,-117.2732865
11827,Girard Av & Torrey Pines Rd,32.84128538,-117.2728433
11828,La Jolla Bl & Camino De La Costa,32.81725016,-117.2717503
11829,La Jolla Bl & Forward St,32.81361928,-117.2694298
11831,La Jolla Bl & Colima St,32.81093317,-117.2665247
11832,Mission Bl & Opal St,32.80566536,-117.2583405
11833,Mission Bl & Felspar St,32.79719608,-117.2557702
11835,Torrey Pines Rd & Calle De La Plata,32.85023481,-117.2560898
11837,Mission Bl & Thomas Av,32.79342094,-117.2545914
11841,Cable St & Coronado Av,32.74144397,-117.2531598
11843,Mission Bl & El Carmel Pl,32.77813259,-117.2526829
11844,Mission Bl & San Juan Pl,32.78017798,-117.2526249
11845,Mission Bl & Santa Clara Pl,32.78235816,-117.2525521
11846,Mission Bl & San Luis Obisbo Pl,32.77607629,-117.2523927
11847,La Jolla Shores Dr & Camino Del Collado,32.86150106,-117.2533886
11849,Mission Bl & Santa Barbara Pl,32.77402332,-117.2516926
11850,La Jolla Shores Dr & Downwind Way,32.86767109,-117.2520878
11851,Cable St & Narragansett Av,32.7440181,-117.250945
11852,La Jolla Shores Dr & Biological Grade,32.86944973,-117.2517075
11853,Catalina Bl & NRAD (Gate 3),32.70577171,-117.248973
11854,Cable St & Newport Av,32.74564286,-117.2495422
11856,Catalina Bl & Electron Dr (Gate 2),32.70947561,-117.2491126
11859,Cabrillo Memorial Hwy & McClelland Rd,32.69894326,-117.2474101
11861,Catalina Bl & Dupont St,32.71555232,-117.2474518
11862,Catalina Bl & Temple St,32.71748051,-117.2469306
11863,Cabrillo Memorial Hwy & Woodward St,32.69676893,-117.2464201
11864,Catalina Bl & Lomaland Dr,32.71882746,-117.2465687
11865,Catalina Bl & Jennings St,32.72012762,-117.246216
11866,Cable St & Brighton Av,32.74905002,-117.2466113
11867,La Jolla Shores Dr & Horizon Way,32.87127204,-117.2476277
11868,Catalina Bl & Talbot St,32.72251841,-117.2455895
11869,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,32.68856513,-117.2449883
11870,Cable St & Voltaire St,32.75082961,-117.2450897
11873,La Jolla Shores Dr & Inyaha Ln,32.8739844,-117.244955
11876,N Torrey Pines Rd & La Jolla Shores Dr,32.87490075,-117.2437961
11878,West Point Loma Bl & Sunset Cliffs Bl,32.75094921,-117.2418418
11881,Ingraham St & Garnet Av,32.79950189,-117.2408428
11882,N Torrey Pines Rd & Scripps Clinic Drwy,32.8940784,-117.2412599
11886,Ingraham St & Reed Av,32.7957266,-117.2396646
11889,Ingraham St & Pacific Beach Dr,32.79377389,-117.2391351
11890,Rosecrans St & Owen St,32.71226477,-117.2379278
11891,Rosecrans St & Qualtrough St,32.71407864,-117.2372621
11892,Rosecrans St & Kona Wy,32.71611918,-117.2364331
11893,Rosecrans St & Armada Pl,32.71785207,-117.2359258
11894,Ingraham St & Vacation Rd,32.77467751,-117.2352995
11896,Ingraham St & Dana Landing Rd,32.76741493,-117.2336958
11897,Rosecrans St & Talbot St,32.72006176,-117.2331868
11902,Gilman & Myers,32.87695457,-117.234787
11903,Gilman & Myers,32.8771496,-117.2348023
11906,Rosecrans St & Nimitz Bl,32.72893324,-117.2253223
11909,Palmilla Dr & Lebon Dr,32.86452205,-117.2252001
11910,Rosecrans St & Russell St,32.73207939,-117.2230028
11913,Genesee Av & Campus Point Dr,32.88155112,-117.2197177
11915,Regents Rd & Nobel Dr,32.86723944,-117.2193776
11916,Rosecrans St & Curtis St,32.73862072,-117.2174326
11919,Clairemont Mesa Bl & 3305,32.82961287,-117.2147117
11921,Genesee Av & Esplanade Ct,32.86995929,-117.2141919
11923,La Jolla Village Dr & Genesee Av,32.8726454,-117.2145125
11924,Genesee Av & Nobel Dr,32.86627655,-117.2135211
11928,Rosecrans St & N Evergreen St,32.74705914,-117.209635
11929,Morena Bl & Littlefield St,32.7804867,-117.2075166
11930,Morena Bl & Napier St,32.78214632,-117.2072256
11932,Clairemont Dr & Joplin Av,32.82424047,-117.2061045
11933,Clairemont Dr & Clairemont Mesa Bl,32.82723241,-117.2062607
11935,Genesee Av & Calgary Dr,32.85743325,-117.2055468
11936,Clairemont Dr & Indian Wy,32.82173048,-117.2051137
11937,Genesee Av & Governor Dr,32.85409018,-117.2045922
11938,Genesee Av & Radcliffe Ln,32.85246162,-117.2040666
11939,Clairemont Dr & Fox Av,32.81728868,-117.2019342
11941,Clairemont Mesa Bl & Lakehurst Av,32.83044394,-117.2018291
11942,Clairemont Dr & Ute Dr,32.80901063,-117.2011547
11944,Clairemont Dr & Balboa Av,32.8112343,-117.2011397
11945,Clairemont Dr & Chippewa Ct,32.81337021,-117.2011009
11946,Clairemont Dr & Rappahannock Av,32.80547555,-117.2008594
11948,Clairemont Dr & Dakota Dr,32.8025774,-117.1981562
11949,Linda Vista Rd & Napa St,32.76491966,-117.1974646
11950,Clairemont Dr & Blackfoot Av,32.8005394,-117.1961817
11951,Clairemont Dr & Calle Neil,32.79963625,-117.1953193
11952,Linda Vista Rd & Mildred St,32.76788379,-117.1947964
11953,Genesee Av & Clairemont Mesa Bl,32.8340398,-117.194927
11954,Genesee Av & Bannock Av,32.83261348,-117.1949052
11955,Genesee Av & Chickasaw Ct,32.83163763,-117.1949207
11956,Burgener Bl & Clairemont Dr,32.79405005,-117.1940391
11957,Pacific Hwy & Witherby St (Gate 4),32.74426556,-117.1930211
11958,Clairemont Dr & Iroquois Av,32.79702136,-117.1932997
11963,Burgener Bl & Lister St,32.78620207,-117.1905612
11964,Genesee Av & Mt Herbert Av,32.82623058,-117.1903313
11965,Burgener Bl & July St,32.78359355,-117.1895019
11966,Genesee Av & Mt Foraker Av,32.82489973,-117.1875143
11967,Genesee Av & Derrick Dr,32.82255238,-117.1839021
11968,Genesee Av & Mt Etna Dr,32.82106449,-117.1829358
11970,Genesee Av & Balboa Av,32.81890416,-117.181842
11971,Genesee Av & Mt Alifan Dr,32.81692745,-117.1808185
11972,Genesee Av & Genesee Ct E,32.81392948,-117.1792701
11976,Genesee Av & Boyd Av,32.81045117,-117.177632
11978,Comstock St & Osler St,32.79190055,-117.1755493
11979,Comstock St & Valjean Ct,32.79054454,-117.1753138
11983,Linda Vista Rd & Kramer St,32.77673782,-117.1732329
11984,Linda Vista Rd & Tait St,32.7803658,-117.172874
11986,Pacific Hwy & Grape St,32.72412154,-117.1715794
11990,Linda Vista Rd & Comstock St,32.78313198,-117.1719822
11992,Goldfinch St & Washington St,32.74954076,-117.171455
11994,Pacific Hwy & Cedar St,32.7214335,-117.1712099
11995,Fashion Valley Rd & Friars Rd,32.7678737,-117.1714126
11997,Kettner Bl & Grape St,32.72490711,-117.1698058
11998,Reynard Wy & Redwood St,32.7373374,-117.1699746
11999,Osler St & Genesee Av,32.79350618,-117.1707045
12003,State St & Kalmia St,32.7296187,-117.1689835
12004,Reynard Wy & Curlew St,32.74016599,-117.1691878
12006,Ulric St & Fashion Hills Bl,32.77371844,-117.1675371
12007,Linda Vista Rd & Fulton St,32.78974024,-117.1678147
12008,Ulric St & Linbrook Dr,32.77347133,-117.1663926
12009,Front St & Arbor Dr (UCSD),32.75342291,-117.1650099
12012,Front St & B St,32.71762489,-117.1648203
12013,1st Av & Thorn St,32.73955812,-117.1640691
12014,1st Av & Laurel St,32.73113997,-117.1639948
12015,1st Av & Redwood St,32.73759311,-117.1640455
12016,1st Av & Nutmeg St,32.73322041,-117.1640197
12017,1st Av & Walnut Av,32.74119891,-117.1640797
12018,1st Av & Robinson Av,32.74677674,-117.1639326
12019,Hawthorn St & 2nd Av,32.72711415,-117.1631499
12020,2nd Av & Elm St,32.72383894,-117.1630119
12021,Linda Vista Rd & Wheatley St,32.79447462,-117.1631748
12023,Armstrong St & Armstrong Pl,32.8050818,-117.1623443
12025,4th Av & Robinson Av,32.74661233,-117.1616348
12027,4th Av & University Av,32.74775835,-117.1616499
12028,4th Av & Brookes Av,32.74314665,-117.1616087
12031,4th Av & Broadway,32.71514537,-117.1611565
12032,4th Av & Cedar St,32.72173583,-117.1612214
12034,4th Av & G St,32.71236153,-117.1611017
12035,4th Av & Ash St,32.71954557,-117.1611792
12036,4th Av & B St,32.71725334,-117.161175
12037,4th Av & Palm Av,32.7353376,-117.1613067
12039,4th Av & Hawthorn St,32.72697159,-117.161243
12040,4th Av & Nutmeg St,32.73326267,-117.1612788
12041,4th Av & Upas St,32.74061451,-117.1613385
12042,4th Av & Juniper St,32.72906042,-117.1612483
12046,Linda Vista Rd & Mesa College Dr,32.80026105,-117.1585974
12048,10th Av & F St,32.71348748,-117.1556319
12049,10th Av & A St,32.71857729,-117.1556907
12050,10th Av & Island Av,32.71023346,-117.1556017
12051,Health Center Dr & Frost St (Sharp Mem),32.80007759,-117.1555103
12053,Park Bl & B St,32.71829933,-117.1538671
12059,Convoy St & Clairemont Mesa Bl,32.83205278,-117.1534009
12060,Park Bl & Presidents Way,32.72538567,-117.1507695
12061,Kearny Villa Rd & Aero Dr,32.80971752,-117.151258
12062,Park Bl & Cypress Av,32.74406003,-117.1476203
12063,Park Bl & Zoo Dr (Veterans Memorial),32.7387078,-117.1466064
12064,Park Bl & Inspiration Point Way,32.72730061,-117.1486137
12065,Park Bl & Meade Av,32.75689395,-117.1463329
12066,Park Bl & University Av,32.74806783,-117.146422
12067,Park Bl & Village Pl,32.73206175,-117.1462494
12068,Park Bl & Zoo Pl,32.73481521,-117.1459457
12069,Mission Center Rd & Sevan Ct,32.7819856,-117.1534307
12071,Camino Ruiz & Reagan Rd,32.90781793,-117.1455218
12073,Camino Ruiz & Mira Mesa Bl,32.91211074,-117.1440535
12075,Murray Ridge Rd & Iverson St,32.80293618,-117.1415196
12076,25th St & J St,32.70923456,-117.1402891
12077,Main St & 26th St,32.69295277,-117.1379501
12078,Texas St & Madison Av,32.76048766,-117.1389203
12080,Complex Dr & Clairemont Mesa Bl,32.83056625,-117.1347416
12082,30th St & Polk Av,32.75199656,-117.1302349
12083,30th St & Lincoln Av,32.75011671,-117.1302161
12084,30th St & Howard Av,32.75377185,-117.1302689
12085,30th St & Meade Av,32.75705643,-117.1302529
12086,30th St & Monroe Av,32.75896658,-117.1302623
12087,30th St & El Cajon Bl,32.7549567,-117.1302352
12088,30th St & Madison Av,32.76086853,-117.130265
12089,30th St & Adams Av,32.76258874,-117.1303147
12091,30th St & Dwight St,32.74399356,-117.1301419
12093,30th St & North Park Wy,32.7471599,-117.1301345
12094,30th St & Ivy St,32.72832642,-117.1302326
12096,30th St & Juniper St,32.72985318,-117.1296593
12097,30th St & Laurel St,32.73165719,-117.1295212
12099,30th St & Date St,32.72322478,-117.130289
12100,30th St & Palm St,32.73539898,-117.1293699
12101,30th St & Thorn St,32.73909038,-117.1293482
12107,Ruffin Rd & Sky Park Ct,32.81658213,-117.1238923
12108,Black Mountain Rd & Mira Mesa Bl,32.91629736,-117.1247561
12109,Black Mountain Rd & 10770 The Woods MHP,32.91450917,-117.1246014
12110,Main St & Rigel St,32.6898144,-117.1217127
12111,Black Mountain Rd & Hillery Dr,32.91260004,-117.1244488
12112,Black Mountain Rd & Carroll Canyon Rd,32.90241641,-117.1241195
12114,Ruffin Rd & Calle Fortunada,32.81374771,-117.12127
12115,Main St & Thor St,32.6875179,-117.1184203
12119,Main St & Vesta St,32.68522433,-117.1150891
12120,Rancho Penasquitos Bl & Carmel Mountain Rd,32.95900919,-117.1149701
12122,Rancho Penasquitos Bl & Via Del Sud,32.95310171,-117.1084018
12123,Willow Creek Rd & Old Grove Rd,32.89942802,-117.1073567
12124,Rancho Penasquitos Bl & Paseo Montril,32.95116341,-117.1076983
12125,Santo Rd & Snook St,32.81233432,-117.1060399
12128,Santo Rd & Shields St,32.8158398,-117.1054783
12129,Santo Rd & Tierrasanta Bl,32.82292885,-117.1041931
12130,Santo Rd & Orleck St,32.81927707,-117.1040502
12131,43rd St & Keeler Av,32.69404973,-117.1024666
12133,Carmel Mountain Rd & Stoney Creek Rd,32.96355312,-117.1034014
12134,Fairmount Av & Myrtle Av,32.74238649,-117.1010382
12135,Fairmount Av & Landis St,32.74601477,-117.1010017
12136,Fairmount Av & Orange Av,32.75285625,-117.1009344
12137,Highland Av & 8th St,32.67753072,-117.0985599
12138,Highland Av & E 12th St (Walmart),32.67471547,-117.0974766
12139,Fairmount Av & Ridgeview Dr,32.72609785,-117.0979935
12140,Mission Gorge Rd & Rainier Av,32.78940262,-117.0978091
12141,Mission Gorge Rd & Vandever Av,32.78745659,-117.0978229
12142,Carmel Mountain Rd & Via Rimini,32.96642805,-117.0998069
12144,La Cuenta Dr & Cariuto Ct,32.82384825,-117.0960054
12145,La Cuenta Dr & Clairemont Mesa Bl,32.82632249,-117.0959185
12146,Carmel Mountain Rd & Via San Marco,32.9687013,-117.0969661
12147,Highland Av & 24th St,32.66401674,-117.0932992
12149,47th St & Ocean View Bl,32.70020269,-117.0938111
12150,47th St & Imperial Av,32.70337456,-117.093796
12151,47th St & Craigie St,32.71406692,-117.0936935
12152,47th St & Hwy 94 (Overpass),32.71785727,-117.093668
12154,47th St & Federal Bl,32.72088083,-117.0936384
12155,Crawford St & Zion Av (Kaiser),32.79258479,-117.093886
12156,Carmel Mountain Rd & Gerana St,32.97302958,-117.0930297
12157,Camino Del Norte & Bernardo Center Dr,33.00458949,-117.0919625
12158,West Bernardo Dr & Technology Dr,33.00950467,-117.0910245
12159,West Bernardo Dr & Via Frontera,33.01139249,-117.0914862
12160,Carmel Mountain Rd & Penasquitos Dr,32.97733102,-117.0905992
12161,West Bernardo Dr & 16550,33.014165,-117.0838758
12162,Bernardo Center Dr & West Bernardo Dr,33.00783765,-117.0892112
12164,Euclid Av & Trinidad Wy,32.6999673,-117.0851882
12165,Euclid Av & Brooks Hoffman Plaza,32.70386508,-117.0851276
12166,Euclid Av & Unity Place Drwy,32.70890865,-117.0851169
12167,Euclid Av & Hilltop Dr,32.71516435,-117.0850981
12168,Euclid Av & Federal Bl,32.72051059,-117.0850382
12169,Euclid Av & 54th St,32.72345685,-117.0850564
12170,Collwood Bl & 4600,32.7663783,-117.0837066
12171,Collwood Bl & 4400,32.76401049,-117.0834988
12172,54th St & Haniman St,32.72578842,-117.0833064
12174,Camino Del Norte & Paseo Montanoso,32.99983574,-117.0865286
12176,Collwood Bl & 4200,32.76135727,-117.0824132
12178,West Bernardo Dr & Poblado Rd,33.02602593,-117.082468
12179,54th St & Nutmeg St,32.73362074,-117.0797708
12180,3rd Av & G St,32.63710591,-117.0783563
12181,West Bernardo Dr & 16882,33.02099965,-117.0811382
12182,54th St & Streamview Dr,32.74213649,-117.0796364
12183,54th St & Lea St,32.74541297,-117.0795957
12184,West Bernardo Dr & Rancho Bernardo Rd,33.02338582,-117.0822929
